label,id,part,repeat,filepath
1,piece79,0,-1,phrases/Super_Mario_World_ForestofIllusion_0.mid
1,piece79,1,-1,phrases/Super_Mario_World_ForestofIllusion_1.mid
1,piece79,2,-1,phrases/Super_Mario_World_ForestofIllusion_2.mid
1,piece79,3,1,phrases/Super_Mario_World_ForestofIllusion_3.mid
-1,piece60,0,-1,phrases/Final_Fantasy_7_ThoseChosenBythePlanet_0.mid
-1,piece60,1,-1,phrases/Final_Fantasy_7_ThoseChosenBythePlanet_1.mid
-1,piece60,2,-1,phrases/Final_Fantasy_7_ThoseChosenBythePlanet_2.mid
-1,piece60,3,-1,phrases/Final_Fantasy_7_ThoseChosenBythePlanet_3.mid
-1,piece60,4,1,phrases/Final_Fantasy_7_ThoseChosenBythePlanet_4.mid
-1,piece60,5,2,phrases/Final_Fantasy_7_ThoseChosenBythePlanet_5.mid
-1,piece60,6,-1,phrases/Final_Fantasy_7_ThoseChosenBythePlanet_6.mid
-1,piece60,7,-1,phrases/Final_Fantasy_7_ThoseChosenBythePlanet_7.mid
1,piece75,0,-1,phrases/Goldeneye_Frigate_0.mid
-1,piece75,1,-1,phrases/Goldeneye_Frigate_1.mid
1,piece75,2,-1,phrases/Goldeneye_Frigate_2.mid
1,piece75,3,-1,phrases/Goldeneye_Frigate_3.mid
1,piece75,4,-1,phrases/Goldeneye_Frigate_4.mid
1,piece75,5,-1,phrases/Goldeneye_Frigate_5.mid
1,piece75,6,-1,phrases/Goldeneye_Frigate_6.mid
1,piece75,7,-1,phrases/Goldeneye_Frigate_7.mid
1,piece75,8,-1,phrases/Goldeneye_Frigate_8.mid
1,piece75,9,2,phrases/Goldeneye_Frigate_9.mid
1,piece75,10,-1,phrases/Goldeneye_Frigate_10.mid
1,piece75,11,-1,phrases/Goldeneye_Frigate_11.mid
1,piece75,12,-1,phrases/Goldeneye_Frigate_12.mid
-1,piece75,13,-1,phrases/Goldeneye_Frigate_13.mid
1,piece75,14,-1,phrases/Goldeneye_Frigate_14.mid
1,piece75,15,-1,phrases/Goldeneye_Frigate_15.mid
-1,piece11,0,-1,phrases/Final_Fantasy_7_OppressedPeople_0.mid
-1,piece11,1,-1,phrases/Final_Fantasy_7_OppressedPeople_1.mid
-1,piece11,2,-1,phrases/Final_Fantasy_7_OppressedPeople_2.mid
-1,piece11,3,-1,phrases/Final_Fantasy_7_OppressedPeople_3.mid
-1,piece11,4,-1,phrases/Final_Fantasy_7_OppressedPeople_4.mid
-1,piece11,5,-1,phrases/Final_Fantasy_7_OppressedPeople_5.mid
-1,piece11,6,-1,phrases/Final_Fantasy_7_OppressedPeople_6.mid
-1,piece11,7,-1,phrases/Final_Fantasy_7_OppressedPeople_7.mid
-1,piece11,8,-1,phrases/Final_Fantasy_7_OppressedPeople_8.mid
-1,piece11,9,-1,phrases/Final_Fantasy_7_OppressedPeople_9.mid
1,piece70,0,-1,phrases/BanjoKazooie_Ending_0.mid
1,piece70,1,-1,phrases/BanjoKazooie_Ending_1.mid
1,piece70,2,-1,phrases/BanjoKazooie_Ending_2.mid
1,piece70,3,-1,phrases/BanjoKazooie_Ending_3.mid
1,piece70,4,-1,phrases/BanjoKazooie_Ending_4.mid
1,piece70,5,-1,phrases/BanjoKazooie_Ending_5.mid
1,piece70,6,-1,phrases/BanjoKazooie_Ending_6.mid
1,piece70,7,1,phrases/BanjoKazooie_Ending_7.mid
1,piece70,8,-1,phrases/BanjoKazooie_Ending_8.mid
-1,piece68,0,-1,phrases/Final_Fantasy_7_JudgementDay_0.mid
-1,piece68,1,-1,phrases/Final_Fantasy_7_JudgementDay_1.mid
-1,piece68,2,-1,phrases/Final_Fantasy_7_JudgementDay_2.mid
-1,piece68,3,-1,phrases/Final_Fantasy_7_JudgementDay_3.mid
-1,piece68,4,-1,phrases/Final_Fantasy_7_JudgementDay_4.mid
-1,piece68,5,-1,phrases/Final_Fantasy_7_JudgementDay_5.mid
-1,piece68,6,-1,phrases/Final_Fantasy_7_JudgementDay_6.mid
-1,piece68,7,-1,phrases/Final_Fantasy_7_JudgementDay_7.mid
-1,piece68,8,-1,phrases/Final_Fantasy_7_JudgementDay_8.mid
1,piece90,0,-1,phrases/Final_Fantasy_7_CincodeChocobo_0.mid
1,piece90,1,-1,phrases/Final_Fantasy_7_CincodeChocobo_1.mid
1,piece90,2,-1,phrases/Final_Fantasy_7_CincodeChocobo_2.mid
1,piece90,3,-1,phrases/Final_Fantasy_7_CincodeChocobo_3.mid
1,piece90,4,-1,phrases/Final_Fantasy_7_CincodeChocobo_4.mid
1,piece90,5,-1,phrases/Final_Fantasy_7_CincodeChocobo_5.mid
1,piece90,6,-1,phrases/Final_Fantasy_7_CincodeChocobo_6.mid
1,piece90,7,-1,phrases/Final_Fantasy_7_CincodeChocobo_7.mid
1,piece90,8,-1,phrases/Final_Fantasy_7_CincodeChocobo_8.mid
1,piece90,9,-1,phrases/Final_Fantasy_7_CincodeChocobo_9.mid
1,piece90,10,-1,phrases/Final_Fantasy_7_CincodeChocobo_10.mid
1,piece90,11,-1,phrases/Final_Fantasy_7_CincodeChocobo_11.mid
1,piece90,12,-1,phrases/Final_Fantasy_7_CincodeChocobo_12.mid
1,piece90,13,-1,phrases/Final_Fantasy_7_CincodeChocobo_13.mid
1,piece90,14,-1,phrases/Final_Fantasy_7_CincodeChocobo_14.mid
1,piece90,15,-1,phrases/Final_Fantasy_7_CincodeChocobo_15.mid
-1,piece49,0,-1,phrases/Final_Fantasy_7_WeaponRaid_0.mid
-1,piece49,1,-1,phrases/Final_Fantasy_7_WeaponRaid_1.mid
-1,piece49,2,-1,phrases/Final_Fantasy_7_WeaponRaid_2.mid
-1,piece49,3,-1,phrases/Final_Fantasy_7_WeaponRaid_3.mid
-1,piece49,4,-1,phrases/Final_Fantasy_7_WeaponRaid_4.mid
-1,piece49,5,-1,phrases/Final_Fantasy_7_WeaponRaid_5.mid
-1,piece49,6,-1,phrases/Final_Fantasy_7_WeaponRaid_6.mid
-1,piece49,7,-1,phrases/Final_Fantasy_7_WeaponRaid_7.mid
-1,piece49,8,-1,phrases/Final_Fantasy_7_WeaponRaid_8.mid
-1,piece49,9,-1,phrases/Final_Fantasy_7_WeaponRaid_9.mid
-1,piece49,10,-1,phrases/Final_Fantasy_7_WeaponRaid_10.mid
1,piece51,0,-1,phrases/Final_Fantasy_7_CostaDelSol_0.mid
1,piece51,1,-1,phrases/Final_Fantasy_7_CostaDelSol_1.mid
1,piece51,2,-1,phrases/Final_Fantasy_7_CostaDelSol_2.mid
1,piece51,3,-1,phrases/Final_Fantasy_7_CostaDelSol_3.mid
1,piece51,4,2,phrases/Final_Fantasy_7_CostaDelSol_4.mid
1,piece51,5,-1,phrases/Final_Fantasy_7_CostaDelSol_5.mid
1,piece51,6,-1,phrases/Final_Fantasy_7_CostaDelSol_6.mid
1,piece51,7,-1,phrases/Final_Fantasy_7_CostaDelSol_7.mid
1,piece82,0,-1,phrases/Super_Mario_Bros_Underwater_0.mid
1,piece82,1,-1,phrases/Super_Mario_Bros_Underwater_1.mid
1,piece82,2,-1,phrases/Super_Mario_Bros_Underwater_2.mid
1,piece82,3,-1,phrases/Super_Mario_Bros_Underwater_3.mid
1,piece82,4,-1,phrases/Super_Mario_Bros_Underwater_4.mid
1,piece82,5,-1,phrases/Super_Mario_Bros_Underwater_5.mid
1,piece82,6,-1,phrases/Super_Mario_Bros_Underwater_6.mid
1,piece82,7,1,phrases/Super_Mario_Bros_Underwater_7.mid
1,piece82,8,2,phrases/Super_Mario_Bros_Underwater_8.mid
1,piece82,9,3,phrases/Super_Mario_Bros_Underwater_9.mid
1,piece82,10,4,phrases/Super_Mario_Bros_Underwater_10.mid
1,piece82,11,5,phrases/Super_Mario_Bros_Underwater_11.mid
1,piece48,0,-1,phrases/Final_Fantasy_7_Tifa_0.mid
1,piece48,1,-1,phrases/Final_Fantasy_7_Tifa_1.mid
1,piece48,2,-1,phrases/Final_Fantasy_7_Tifa_2.mid
1,piece48,3,-1,phrases/Final_Fantasy_7_Tifa_3.mid
1,piece48,4,-1,phrases/Final_Fantasy_7_Tifa_4.mid
1,piece48,5,-1,phrases/Final_Fantasy_7_Tifa_5.mid
1,piece48,6,-1,phrases/Final_Fantasy_7_Tifa_6.mid
1,piece48,7,-1,phrases/Final_Fantasy_7_Tifa_7.mid
1,piece48,8,-1,phrases/Final_Fantasy_7_Tifa_8.mid
1,piece48,9,-1,phrases/Final_Fantasy_7_Tifa_9.mid
1,piece48,10,-1,phrases/Final_Fantasy_7_Tifa_10.mid
1,piece48,11,-1,phrases/Final_Fantasy_7_Tifa_11.mid
1,piece48,12,-1,phrases/Final_Fantasy_7_Tifa_12.mid
1,piece57,0,-1,phrases/BanjoKazooie_MumbosMountain_0.mid
1,piece57,1,-1,phrases/BanjoKazooie_MumbosMountain_1.mid
1,piece57,2,-1,phrases/BanjoKazooie_MumbosMountain_2.mid
1,piece57,3,-1,phrases/BanjoKazooie_MumbosMountain_3.mid
1,piece57,4,-1,phrases/BanjoKazooie_MumbosMountain_4.mid
1,piece57,5,-1,phrases/BanjoKazooie_MumbosMountain_5.mid
1,piece57,6,-1,phrases/BanjoKazooie_MumbosMountain_6.mid
1,piece57,7,-1,phrases/BanjoKazooie_MumbosMountain_7.mid
1,piece57,8,-1,phrases/BanjoKazooie_MumbosMountain_8.mid
1,piece57,9,-1,phrases/BanjoKazooie_MumbosMountain_9.mid
1,piece57,10,-1,phrases/BanjoKazooie_MumbosMountain_10.mid
1,piece57,11,-1,phrases/BanjoKazooie_MumbosMountain_11.mid
1,piece57,12,-1,phrases/BanjoKazooie_MumbosMountain_12.mid
1,piece89,0,-1,phrases/Donkey_Kong_Country_2_SnakeyChantey_0.mid
1,piece89,1,-1,phrases/Donkey_Kong_Country_2_SnakeyChantey_1.mid
1,piece89,2,-1,phrases/Donkey_Kong_Country_2_SnakeyChantey_2.mid
1,piece89,3,-1,phrases/Donkey_Kong_Country_2_SnakeyChantey_3.mid
1,piece89,4,-1,phrases/Donkey_Kong_Country_2_SnakeyChantey_4.mid
1,piece89,5,-1,phrases/Donkey_Kong_Country_2_SnakeyChantey_5.mid
1,piece89,6,-1,phrases/Donkey_Kong_Country_2_SnakeyChantey_6.mid
1,piece89,7,-1,phrases/Donkey_Kong_Country_2_SnakeyChantey_7.mid
1,piece89,8,-1,phrases/Donkey_Kong_Country_2_SnakeyChantey_8.mid
1,piece89,9,-1,phrases/Donkey_Kong_Country_2_SnakeyChantey_9.mid
1,piece89,10,-1,phrases/Donkey_Kong_Country_2_SnakeyChantey_10.mid
-1,piece25,0,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_0.mid
-1,piece25,1,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_1.mid
-1,piece25,2,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_2.mid
-1,piece25,3,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_3.mid
-1,piece25,4,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_4.mid
-1,piece25,5,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_5.mid
-1,piece25,6,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_6.mid
-1,piece25,7,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_7.mid
-1,piece25,8,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_8.mid
-1,piece25,9,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_9.mid
-1,piece25,10,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_10.mid
-1,piece25,11,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_11.mid
-1,piece25,12,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_12.mid
-1,piece25,13,-1,phrases/Final_Fantasy_7_OnThatDay5YearsAgo_13.mid
1,piece67,0,-1,phrases/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_0.mid
1,piece67,1,-1,phrases/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_1.mid
1,piece67,2,-1,phrases/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_2.mid
1,piece67,3,-1,phrases/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_3.mid
1,piece67,4,-1,phrases/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_4.mid
1,piece67,5,-1,phrases/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_5.mid
1,piece67,6,-1,phrases/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_6.mid
1,piece67,7,-1,phrases/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_7.mid
1,piece67,8,-1,phrases/Legend_Of_Zelda_The_Majoras_Mask_ClockTown_8.mid
1,piece45,0,-1,phrases/Super_Mario_Bros_MainTheme_0.mid
1,piece45,1,-1,phrases/Super_Mario_Bros_MainTheme_1.mid
1,piece45,2,-1,phrases/Super_Mario_Bros_MainTheme_2.mid
1,piece45,3,-1,phrases/Super_Mario_Bros_MainTheme_3.mid
1,piece45,4,-1,phrases/Super_Mario_Bros_MainTheme_4.mid
1,piece45,5,-1,phrases/Super_Mario_Bros_MainTheme_5.mid
1,piece45,6,-1,phrases/Super_Mario_Bros_MainTheme_6.mid
1,piece45,7,-1,phrases/Super_Mario_Bros_MainTheme_7.mid
1,piece45,8,-1,phrases/Super_Mario_Bros_MainTheme_8.mid
1,piece45,9,-1,phrases/Super_Mario_Bros_MainTheme_9.mid
1,piece62,0,-1,phrases/Final_Fantasy_7_WaltzdeChocobo_0.mid
1,piece62,1,-1,phrases/Final_Fantasy_7_WaltzdeChocobo_1.mid
1,piece62,2,-1,phrases/Final_Fantasy_7_WaltzdeChocobo_2.mid
1,piece62,3,-1,phrases/Final_Fantasy_7_WaltzdeChocobo_3.mid
1,piece62,4,-1,phrases/Final_Fantasy_7_WaltzdeChocobo_4.mid
1,piece62,5,-1,phrases/Final_Fantasy_7_WaltzdeChocobo_5.mid
1,piece63,0,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_HyruleCastleTown_0.mid
1,piece63,1,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_HyruleCastleTown_1.mid
1,piece63,2,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_HyruleCastleTown_2.mid
1,piece63,3,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_HyruleCastleTown_3.mid
1,piece63,4,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_HyruleCastleTown_4.mid
1,piece63,5,2,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_HyruleCastleTown_5.mid
-1,piece58,0,-1,phrases/Shadow_of_the_Colossus_Prayer_0.mid
-1,piece58,1,-1,phrases/Shadow_of_the_Colossus_Prayer_1.mid
-1,piece58,2,-1,phrases/Shadow_of_the_Colossus_Prayer_2.mid
-1,piece58,3,-1,phrases/Shadow_of_the_Colossus_Prayer_3.mid
-1,piece58,4,-1,phrases/Shadow_of_the_Colossus_Prayer_4.mid
-1,piece58,5,-1,phrases/Shadow_of_the_Colossus_Prayer_5.mid
-1,piece58,6,-1,phrases/Shadow_of_the_Colossus_Prayer_6.mid
-1,piece58,7,-1,phrases/Shadow_of_the_Colossus_Prayer_7.mid
-1,piece58,8,-1,phrases/Shadow_of_the_Colossus_Prayer_8.mid
-1,piece58,9,-1,phrases/Shadow_of_the_Colossus_Prayer_9.mid
-1,piece58,10,-1,phrases/Shadow_of_the_Colossus_Prayer_10.mid
-1,piece58,11,-1,phrases/Shadow_of_the_Colossus_Prayer_11.mid
1,piece77,0,-1,phrases/BanjoKazooie_BoggysIglooSad_0.mid
1,piece77,1,-1,phrases/BanjoKazooie_BoggysIglooSad_1.mid
1,piece77,2,-1,phrases/BanjoKazooie_BoggysIglooSad_2.mid
1,piece77,3,-1,phrases/BanjoKazooie_BoggysIglooSad_3.mid
1,piece6,0,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_0.mid
1,piece6,1,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_1.mid
1,piece6,2,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_2.mid
1,piece6,3,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_3.mid
1,piece6,4,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_4.mid
1,piece6,5,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_5.mid
1,piece6,6,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_6.mid
1,piece6,7,-1,phrases/Legend_Of_Zelda_The_Ocarina_Of_Time_GoronCity_7.mid
-1,piece73,0,-1,phrases/Donkey_Kong_Country_2_BayouBoogie_0.mid
-1,piece73,1,-1,phrases/Donkey_Kong_Country_2_BayouBoogie_1.mid
-1,piece73,2,-1,phrases/Donkey_Kong_Country_2_BayouBoogie_2.mid
-1,piece73,3,-1,phrases/Donkey_Kong_Country_2_BayouBoogie_3.mid
-1,piece73,4,-1,phrases/Donkey_Kong_Country_2_BayouBoogie_4.mid
-1,piece73,5,-1,phrases/Donkey_Kong_Country_2_BayouBoogie_5.mid
-1,piece73,6,-1,phrases/Donkey_Kong_Country_2_BayouBoogie_6.mid
-1,piece73,7,-1,phrases/Donkey_Kong_Country_2_BayouBoogie_7.mid
-1,piece73,8,1,phrases/Donkey_Kong_Country_2_BayouBoogie_8.mid
-1,piece73,9,2,phrases/Donkey_Kong_Country_2_BayouBoogie_9.mid
-1,piece73,10,3,phrases/Donkey_Kong_Country_2_BayouBoogie_10.mid
-1,piece73,11,4,phrases/Donkey_Kong_Country_2_BayouBoogie_11.mid
-1,piece73,12,-1,phrases/Donkey_Kong_Country_2_BayouBoogie_12.mid
1,piece73,13,-1,phrases/Donkey_Kong_Country_2_BayouBoogie_13.mid
-1,piece17,0,-1,phrases/Final_Fantasy_7_BattleTheme_0.mid
-1,piece17,1,-1,phrases/Final_Fantasy_7_BattleTheme_1.mid
1,piece17,2,-1,phrases/Final_Fantasy_7_BattleTheme_2.mid
-1,piece17,3,-1,phrases/Final_Fantasy_7_BattleTheme_3.mid
-1,piece17,4,-1,phrases/Final_Fantasy_7_BattleTheme_4.mid
-1,piece17,5,-1,phrases/Final_Fantasy_7_BattleTheme_5.mid
