label,id,part,repeat,filepath
1,piece_107,0,-1,phrases/arousal/Star_Fox_Corneria_0.mid
1,piece_108,0,-1,phrases/arousal/BanjoTooie_Terry_0.mid
0,piece_109,0,-1,phrases/arousal/Xenogears_GatheringStarsIntheNightSky_0.mid
1,piece_110,0,-1,phrases/arousal/Final_Fantasy_7_OneWingedAngelRebornArrangement_0.mid
1,piece_111,0,-1,phrases/arousal/Secret_of_Mana_TheHolyIntruder_0.mid
1,piece_112,0,-1,phrases/arousal/BanjoTooie_HereComesTrouble_0.mid
1,piece_113,0,-1,phrases/arousal/Final_Fantasy_7_CaitSithsTheme_0.mid
1,piece_114,0,-1,phrases/arousal/Aion_Tower_of_Eternity_MainTheme_0.mid
0,piece_115,0,-1,phrases/arousal/Dragon_Warrior_Battle_Theme_0.mid
1,piece_116,0,-1,phrases/arousal/Secret_of_Mana_Danger_0.mid
0,piece_117,0,-1,phrases/arousal/Sims_Building_Theme_1_-_New_Beginnings_by_Pseudo_0.mid
0,piece_118,0,-1,phrases/arousal/World_of_Warcraft_-_Stormwind_by_Gori_Fater_0.mid
1,piece_119,0,-1,phrases/arousal/Indiana_Jones_and_the_Last_Crusade_-_Venice_by_w3sp_0.mid
0,piece_120,0,-1,phrases/arousal/Star_Fox_Adventures_DarkIceMines_0.mid
1,piece_121,0,-1,phrases/arousal/Age_of_Empires_II_Main_Theme_0.mid
0,piece_122,0,-1,phrases/arousal/Indiana_Jones_and_the_Last_Crusade_-_The_Holy_Grail_by_w3sp_0.mid
0,piece_123,0,-1,phrases/arousal/Star_Fox_SpaceArmada_0.mid
1,piece_125,0,-1,phrases/arousal/Warcraft_II_-_Human_Theme_1_by_Gori_Fater_0.mid
1,piece_126,0,-1,phrases/arousal/Legend_of_Zelda_Ocarina_of_Time_Hyrule_Castle_Courtyard_by_BlueSCD_0.mid
1,piece_127,0,-1,phrases/arousal/Warcraft_II_-_Orc_Theme_1_by_Gori_Fater_0.mid
1,piece_128,0,-1,phrases/arousal/Super_Mario_64_Final_Bowser_0.mid
1,piece_129,0,-1,phrases/arousal/BanjoKazooie_RustyBucketBayAquatic_0.mid
0,piece_130,0,-1,phrases/arousal/Aion_Tower_of_Eternity_ForgottenSorrow_0.mid
1,piece_131,0,-1,phrases/arousal/Secret_of_Mana_TellAStrangeTale_0.mid
0,piece_132,0,-1,phrases/arousal/Secret_of_Mana_AWish_0.mid
1,piece_133,0,-1,phrases/arousal/Star_Fox_Map_0.mid
0,piece_134,0,-1,phrases/arousal/Sims_Building_Theme_4_by_Pseudo_0.mid
0,piece_135,0,-1,phrases/arousal/Xenogears_TearsoftheStarsHeartsofthePeople_0.mid
1,piece_136,0,-1,phrases/arousal/Chrono_Trigger_MillenialFair_0.mid
1,piece_137,0,-1,phrases/arousal/Battle_of_Olympus_3MagicHearts_0.mid
0,piece_138,0,-1,phrases/arousal/Sims_Building_Theme_3_-_Since_We_Met_by_Pseudo_0.mid
0,piece_139,0,-1,phrases/arousal/World_of_Warcraft_-_Song_of_Elune_by_Gori_Fater_0.mid
0,piece_140,0,-1,phrases/arousal/Aion_Tower_of_Eternity_WingsoftheKnight_0.mid
1,piece_141,0,-1,phrases/arousal/Dragon_Warrior_Final_Battle_0.mid
0,piece_142,0,-1,phrases/arousal/Secret_of_Mana_RoseandGhost_0.mid
0,piece_143,0,-1,phrases/arousal/Aion_Tower_of_Eternity_SongofMoonlight_0.mid
0,piece_144,0,-1,phrases/arousal/Aion_Tower_of_Eternity_FairyofthePeace_0.mid
0,piece_145,0,-1,phrases/arousal/Sims_Building_Theme_2_-_Bittersweet_by_Pseudo_0.mid
1,piece_146,0,-1,phrases/arousal/Sims_Buying_Theme_1_by_Gori_Fater_0.mid
1,piece_147,0,-1,phrases/arousal/Secret_of_Mana_MeridianDance_0.mid
1,piece_148,0,-1,phrases/arousal/Chrono_Trigger_WingsThatCrossTime_0.mid
0,piece_149,0,-1,phrases/arousal/Xenogears_ValleyWheretheWindIsBorn_0.mid
1,piece_150,0,-1,phrases/arousal/BanjoTooie_IsleOHags_0.mid
1,piece_151,0,-1,phrases/arousal/Dragon_Warrior_Town_Theme_0.mid
0,piece_152,0,-1,phrases/arousal/Xenogears_ShipofRegretandSleep_0.mid
1,piece_153,0,-1,phrases/arousal/Ghost_n_Goblins_MainTheme_0.mid
1,piece_154,0,-1,phrases/arousal/Xenogears_KnightofFire_0.mid
0,piece_155,0,-1,phrases/arousal/Chrono_Trigger_600AD_0.mid
0,piece_157,0,-1,phrases/arousal/Legend_of_Zelda_Ocarina_of_Time_Kakariko_Village_by_BlueSCD_0.mid
0,piece_158,0,-1,phrases/arousal/Legend_of_Zelda_Ocarina_of_Time_Song_of_Storms_by_BlueSCD_0.mid
0,piece_159,0,-1,phrases/arousal/World_of_Warcraft_-_Wrath_of_the_Lich_King_-_Arthas_my_Son_by_Gori_Fater_0.mid
0,piece_160,0,-1,phrases/arousal/Chrono_Trigger_SilentLight_0.mid
1,piece_161,0,-1,phrases/arousal/Dragon_Warrior_Cave_Theme_0.mid
0,piece_162,0,-1,phrases/arousal/Secret_of_Mana_KindMemories_0.mid
1,piece_163,0,-1,phrases/arousal/Star_Fox_Stage_Clear_0.mid
1,piece_164,0,-1,phrases/arousal/Super_Mario_64_Princess_Secret_Slide_0.mid
0,piece_165,0,-1,phrases/arousal/Sims_Building_Theme_5_by_Pseudo_0.mid
1,piece_166,0,-1,phrases/arousal/Legend_of_Zelda_Ocarina_of_Time_MedleyofTime_0.mid
1,piece_167,0,-1,phrases/arousal/Legend_of_Zelda_Ocarina_of_Time_ForestTemple_0.mid
0,piece_168,0,-1,phrases/arousal/Chrono_Trigger_CorridorsofTime_0.mid
1,piece_169,0,-1,phrases/arousal/Super_Mario_64_Haunted_Merry_Go_Round_0.mid
1,piece_170,0,-1,phrases/arousal/BanjoTooie_CauldronKeep_0.mid
0,piece_171,0,-1,phrases/arousal/Legend_of_Zelda_Ocarina_of_Time_Zeldas_Lullaby_by_BlueSCD_0.mid
0,piece_172,0,-1,phrases/arousal/BanjoTooie_EndCredits_0.mid
0,piece_173,0,-1,phrases/arousal/Xenogears_TwoPieces_0.mid
0,piece_174,0,-1,phrases/arousal/Aion_Tower_of_Eternity_DeathWaltz_0.mid
1,piece_175,0,-1,phrases/arousal/Chrono_Trigger_OceanPalace_0.mid
0,piece_176,0,-1,phrases/arousal/Xenogears_LostBrokenShards_0.mid
0,piece_177,0,-1,phrases/arousal/Xenogears_TreasureWhichCannotBeStolen_0.mid
1,piece_178,0,-1,phrases/arousal/Chrono_Trigger_ChronoTrigger_0.mid
0,piece_179,0,-1,phrases/arousal/Super_Mario_64_DireDireDocks_0.mid
0,piece_180,0,-1,phrases/arousal/Battle_of_Olympus_TheStoryofaLostLove_0.mid
0,piece_181,0,-1,phrases/arousal/Aion_Tower_of_Eternity_TheStillSadWorld_0.mid
1,piece_182,0,-1,phrases/arousal/BanjoTooie_Witchyworld_0.mid
0,piece_183,0,-1,phrases/arousal/Legend_of_Zelda_Ocarina_of_Time_SerenadeofWater_0.mid
1,piece_184,0,-1,phrases/arousal/Super_Mario_64_Cool_Cool_Mountain_0.mid
1,piece_185,0,-1,phrases/arousal/Indiana_Jones_and_the_Fate_of_Atlantis_-_Crossing_by_w3sp_0.mid
0,piece_186,0,-1,phrases/arousal/Secret_of_Mana_CloseYourEyelids_0.mid
0,piece_187,0,-1,phrases/arousal/Legend_of_Zelda_Ocarina_of_Time_Links_House_by_w3sp_0.mid
1,piece_188,0,-1,phrases/arousal/Dragon_Warrior_Title_Screen_0.mid
0,piece_189,0,-1,phrases/arousal/Battle_of_Olympus_OlympusNoTatakai_0.mid
1,piece_190,0,-1,phrases/arousal/Final_Fantasy_7_AheadOnOurWayRemix_0.mid
0,piece_191,0,-1,phrases/arousal/Warcraft_III_-_Reign_of_Chaos_-_Blackrock_and_Roll_Human_Theme_1_by_Gori_Fater_0.mid
0,piece_192,0,-1,phrases/arousal/Dragon_Warrior_Overworld_Theme_0.mid
0,piece_193,0,-1,phrases/arousal/Secret_of_Mana_SpiritoftheNight_0.mid
1,piece_194,0,-1,phrases/arousal/Battle_of_Olympus_AtheneSonata_0.mid
1,piece_196,0,-1,phrases/arousal/Indiana_Jones_and_the_Last_Crusade_-_Zeppelin_by_w3sp_0.mid
1,piece_197,0,-1,phrases/arousal/Final_Fantasy_7_JENOVA_0.mid
0,piece_198,0,-1,phrases/arousal/BanjoTooie_IsleOHagsCauldronKeep_0.mid
1,piece_199,0,-1,phrases/arousal/Final_Fantasy_7_OneWingedAngel_0.mid
